document,feed,title,url,pubdate,created
570b19c9c180810ca39c6428,56d609d1c180811310e52b80,"Review: Togetherness Wasn’t Meant to End Now, But Its Ending is Perfect",http://feedproxy.google.com/~r/time/topstories/~3/anMTWVdn3D4/,1460343715000,1460345289772
570b2b12c180810ca39c80ad,56d609d1c180811310e52b85,"Irreverent MTV Movie Awards honor Will Smith, Melissa McCarthy, 'The Force Awakens'",http://www.latimes.com/la-et-mn-mtv-movie-awards-recap-20160411-story.html,1460322000000,1460349714532
570b2b25c180810ca39c84e0,56d609d1c180811310e52b9c,Hallmark 2.0,http://www.newyorker.com/magazine/2016/04/18/tribute-sells-tears-of-joy?mbid=rss,1460347200000,1460349733145
570b3e0cc180810ca39cb1f3,56e71c0bc180817118d3c966,Kerry visits memorial near ground zero in Hiroshima - Washington Post,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEHsfJAUFNiZruoH-5O7BMMh-M6_Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779080092185&ei=fT0LV4DhM47P3AGgzY6wBA&url=https://www.washingtonpost.com/world/kerry-visits-memorial-near-ground-zero-in-hiroshima/2016/04/11/fc54256c-fb58-11e5-813a-90ab563f0dde_story.html,1460350477000,1460354572795
570b4d85c180810ca39cbcc3,56d609d1c180811310e52b94,The Wall Street Journal: Trouble brewing as major lender in Russia faces a bailout,http://www.marketwatch.com/news/story.asp?guid=%7BC5CA9194-FFA3-11E5-9C3C-F42B5C3A236B%7D&siteid=rss&rss=1,1460354571000,1460358533948
570b5ee7c180810ca39cd9aa,56d609d1c180811310e52b95,Analysis: Iran Nuclear Deal Puts US in Bind Amid Criticism,http://abcnews.go.com/Politics/wireStory/analysis-iran-nuclear-deal-puts-us-bind-amid-38301740,1460362357000,1460362983301
570b9330c180810ca39d2f80,56d609d1c180811310e52b85,"Despite the hype for Tesla's Model 3, electric car sales are far from robust",http://www.latimes.com/la-fi-agenda-electric-cars-20160411-story.html,1460347200000,1460376368610
570ba487c180810ca39d5152,56d609d1c180811310e52b7e,World's highest glass-bottom bridge,http://rss.cnn.com/c/35492/f/676961/s/4edcd1b7/sc/14/l/0L0Scnn0N0C20A160C0A10C280Ctravel0Czhangjiajie0Eglass0Ebridge0Econstruction0Cindex0Bhtml0Deref0Frss0Itopstories/story01.htm,1460374721000,1460380807397
570bb5ebc180810ca39d7430,56d609d1c180811310e52b80,Now This Is a Real Hoverboard,http://feedproxy.google.com/~r/time/topstories/~3/aiwlQdKQn40/,1460383530000,1460385259920
570bc7a5c180810ca39d9821,56d609d1c180811310e52b87,"'Nothing short of a miracle': Pilot, passenger survive Long Island plane crash",http://feeds.washingtonpost.com/c/34656/f/645348/s/4eddf338/sc/14/l/0M0Swashingtonpost0N0Cnews0Cpost0Enation0Cwp0C20A160C0A40C110Cnothing0Eshort0Eof0Ea0Emiracle0Epilot0Epassenger0Esurvive0Elong0Eisland0Eplane0Ecrash0C/story01.htm,1460388681000,1460389797436
570beabbc180810ca39ddea8,56d609d1c180811310e52b80,Ticketmaster Will Soon Sell Tickets Directly on Facebook,http://feedproxy.google.com/~r/time/topstories/~3/qg3IzM3tdIs/,1460397572000,1460398779364
570beadcc180810ca39de17b,56d609d1c180811310e52b8d,Taming Your Trump Anxiety,http://feeds.huffingtonpost.com/c/35496/f/677045/s/4edeb376/sc/7/l/0L0Shuffingtonpost0N0Cjonathan0Ealpert0Ctaming0Eyour0Etrump0Eanxiety0Ib0I9654890A0Bhtml/story01.htm,1460397240000,1460398812694
570bfc58c180810ca39e0427,56d609d1c180811310e52b8e,Zakaria: Why they hate us,http://www.cnn.com/2016/04/08/opinions/why-they-hate-us-zakaria/index.html?eref=rss_world,1460149260000,1460403288051
570c0dadc180810ca39e253a,56d609d1c180811310e52b87,The ‘Godzilla’ El Niño is finally ending,http://feeds.washingtonpost.com/c/34656/f/645348/s/4edf1581/sc/3/l/0M0Swashingtonpost0N0Cnews0Ccapital0Eweather0Egang0Cwp0C20A160C0A40C110Cgodzilla0Eel0Enino0Eis0Edead0C/story01.htm,1460406479000,1460407725205
570c1f16c180810ca39e47c9,56d609d1c180811310e52b7f,The Edge: Make Your Kids Register Again,http://feedproxy.google.com/~r/TheAtlantic/~3/z8hhMgBHL7I/,1460396633000,1460412182252
570c3198c180810ca39e727b,56d609d1c180811310e52b94,"The Wall Street Journal: Uber rivals Lyft, Didi unveil international ride-hailing network",http://www.marketwatch.com/news/story.asp?guid=%7B68014AF4-0038-11E6-89BB-41215BC86FD4%7D&siteid=rss&rss=1,1460415904000,1460416920773
570c8793c180810ca39f1a84,56d609d1c180811310e52b92,Colorado Man Burns GOP Registration in Protest Video - NBCNews.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH6ah8pI6UwEyaY_3Zxlnt_Yfxz3Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779082334081&ei=kIcMV5jBO43K3gH-yZ7ADg&url=http://www.nbcnews.com/politics/2016-election/colorado-man-burns-gop-registration-protest-video-n554401,1460419099000,1460438931093
570c98bdc180810ca39f38fe,56d609d1c180811310e52b91,115 MBBS doctors take oath in Indian attire,http://timesofindia.indiatimes.com/city/jaipur/In-a-first-115-MBBS-doctors-take-oath-in-Indian-attire/articleshow/51786071.cms,1460401390000,1460443325564
570cbb54c180810ca39f746e,56d609d1c180811310e52b8d,Bill O'Reilly Asks Donald Trump About 'Ill-Educated' Black Voters With 'Tattoos On Their Foreheads',http://feeds.huffingtonpost.com/c/35496/f/677045/s/4ee1d0e8/sc/7/l/0L0Shuffingtonpost0N0C20A160C0A40C120Cbill0Eoreilly0Eill0Eeducated0Eblack0Evoters0In0I9667570A0Bhtml/story01.htm,1460448981000,1460452180026
570ccc9cc180810ca39f9663,56d609d1c180811310e52b9a,"EU regulators resume scrutiny of Halliburton, Baker Hughes deal",http://feeds.reuters.com/~r/reuters/topNews/~3/nxTV-5GzP2g/story01.htm,1460454618000,1460456604200
570ccc9cc180810ca39f9664,56d609d1c180811310e52b9a,Colorado clinic shooter hoped fetuses would thank him for stopping abortions,http://feeds.reuters.com/~r/reuters/topNews/~3/qAtR6-VG76c/story01.htm,1460453984000,1460456604326
570cddc7c180810ca39fb463,56d609d1c180811310e52b8c,"“I had so many advantages, and I barely made it”: Pinterest’s Tracy Chou on sexism in tech",http://qz.com/659196/i-had-so-many-advantages-and-i-barely-made-it-pinterests-tracy-chou-on-sexism-in-tech/,1460460629000,1460460999785
570cddd3c180810ca39fb6ad,56d609d1c180811310e52b97,"U.S. and Philippines, United by China, Ramp Up Military Alliance",http://rss.nytimes.com/c/34625/f/642565/s/4ee27d1a/sc/7/l/0L0Snytimes0N0C20A160C0A40C130Cworld0Casia0Cphilippines0Esouth0Echina0Esea0Eash0Ecarter0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,1460457713000,1460461011145
570cef02c180810ca39fd608,56d609d1c180811310e52b8b,Teen 'werewolf' revered as god...,http://feedproxy.google.com/~r/DrudgeReportFeed/~3/wOFPpysz1LY/meet-teenage-werewolf-revered-god-7736875,1460465287000,1460465410411
570d0091c180810ca39ff847,56d609d1c180811310e52b8d,Make Trump Great Again!,http://feeds.huffingtonpost.com/c/35496/f/677045/s/4ee3a634/sc/13/l/0L0Shuffingtonpost0N0Cfrida0Eberrigan0Cmake0Etrump0Egreat0Eagain0Ib0I96690A50A0Bhtml/story01.htm,1460468934000,1460469905614
570d00a7c180810ca39ffa76,56d609d1c180811310e52b97,Australian Mother and 8 Others Face Charges in Lebanon Custody Dispute,http://rss.nytimes.com/c/34625/f/642565/s/4ee359c7/sc/13/l/0L0Snytimes0N0C20A160C0A40C130Cworld0Cmiddleeast0Csally0Efaulkner0Eaustralian0Emother0Echild0Ecustody0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,1460465810000,1460469927753
570d11ffc180810ca3a01aec,56d609d1c180811310e52b7f,The Slow Growth of College-Graduation Rates,http://feedproxy.google.com/~r/TheAtlantic/~3/F_da1XkSBqA/,1460458800000,1460474367103
570d11ffc180810ca3a01aef,56d609d1c180811310e52b7f,The Impoliteness of Talking About Religion,http://feedproxy.google.com/~r/TheAtlantic/~3/YCeJ88KW2Tk/,1460456768000,1460474367354
570d1203c180810ca3a01b65,56d609d1c180811310e52b85,Three candidates vie for bragging rights: Who's the real New Yorker?,http://www.latimes.com/la-na-campaign-new-york-bragging-rights-20160412-story.html,1460440800000,1460474371714
570d1204c180810ca3a01b80,56d609d1c180811310e52b87,Boko Haram is forcing more children to carry out suicide bombings,http://feeds.washingtonpost.com/c/34656/f/645348/s/4ee3c3c8/sc/3/l/0M0Swashingtonpost0N0Cworld0Cafrica0Cun0Ereport0Ehuge0Esurge0Ein0Eboko0Eharam0Echild0Esuicide0Ebombers0Ein0Ewest0Eafrica0C20A160C0A40C120Cb0A856ee0A0E4ac70E49d0A0E9d3f0E9b423631eded0Istory0Bhtml/story01.htm,1460474001000,1460474372606
570d1216c180810ca3a01f3f,56d609d1c180811310e52b95,Where 2016 Candidates Stand in NY a Week Before Primary,http://abcnews.go.com/Politics/2016-candidates-stand-ny-week-primary/story?id=38331605,1460473439000,1460474390510
570d121dc180810ca3a01fb0,56d609d1c180811310e52b96,Higson and Hesmondhalgh join Broadchurch,http://www.bbc.co.uk/news/entertainment-arts-36023160#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa,1460470811000,1460474397674
570d35afc180810ca3a0695e,56d609d1c180811310e52b8d,"Bernie and Hillary, Give Us the Campaign We Need",http://feeds.huffingtonpost.com/c/35496/f/677045/s/4ee4b432/sc/7/l/0L0Shuffingtonpost0N0Candy0Eschmookler0Cbernie0Eand0Ehillary0Egive0Eu0Ib0I96572440Bhtml/story01.htm,1460482196000,1460483503861
570d470fc180810ca3a08c34,56d609d1c180811310e52b84,"NCAA Tournament deal with CBS, Turner extended through 2032 - ESPN",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEuGgErC7hlexDBRYk-p7IR9HIoJg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779083311973&ei=DUcNV7CfGsmi3wHlupXYAg&url=http://espn.go.com/mens-college-basketball/story/_/id/15190549/ncaa-tournament-deal-cbs-turner-extended-2032,1460486213000,1460487951314
570d4739c180810ca3a08edb,56d609d1c180811310e52b8c,"Forget bubble wrap, the future of packaging is marine algae",http://qz.com/659447/forget-bubble-wrap-the-future-of-packaging-is-marine-algae/,1460485608000,1460487993339
570d5892c180810ca3a0b11d,56d609d1c180811310e52b85,Boys' tennis: City playoff results and updated pairings,http://www.latimes.com/la-sp-vi-boys-tennis-city-playoff-results-and-updated-pairings-20160412-story.html,1460464320000,1460492434727
570d6a59c180810ca3a0da98,56d609d1c180811310e52b9a,Valeant's bond holders intend to call default,http://feeds.reuters.com/~r/reuters/topNews/~3/wSLqUNEYTG0/story01.htm,1460495359000,1460496985952
570de450c180810ca3a1c2d5,56d609d1c180811310e52b84,U2's Bono Tells US Senate Amy Schumer and Chris Rock Could Stop ISIS - Billboard,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHZCHe_UgfRXz7FwRKQfmNKIBGySA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779082879426&ei=TuQNV_CKDNyN3wHB5ZqAAg&url=http://www.billboard.com/articles/news/7333033/u2-bono-tells-senate-amy-schumer-chris-rock-isis,1460515543000,1460528208121
570e3933c1808103a27886af,56d609d1c180811310e52b82,"Your Wednesday Briefing: Verizon, Alpha Centauri, Kobe Bryant",http://rss.nytimes.com/c/34625/f/640350/s/4ee8b60c/sc/13/l/0L0Snytimes0N0C20A160C0A40C130Cnytnow0Cyour0Ewednesday0Ebriefing0Epaul0Eryan0Ealpha0Ecentauri0Ekobe0Ebryant0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,1460548836000,1460549939560
570e394dc1808103a2788742,56d609d1c180811310e52b87,Regulators warn about too much defense industry consolidation,http://feeds.washingtonpost.com/c/34656/f/645348/s/4ee96eec/sc/24/l/0M0Swashingtonpost0N0Cnews0Cbusiness0Cwp0C20A160C0A40C120Cregulators0Ewarn0Eabout0Etoo0Emuch0Edefense0Eindustry0Econsolidation0C/story01.htm,1460548999000,1460549965019
570e4af7c1808103a278ab09,56d609d1c180811310e52b82,‘Living Wills’ of 5 Banks Fail to Pass Muster,http://rss.nytimes.com/c/34625/f/640350/s/4ee9c92a/sc/24/l/0L0Snytimes0N0C20A160C0A40C140Cbusiness0Cdealbook0Cliving0Ewills0Eof0E50Ebanks0Efail0Eto0Epass0Emuster0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,1460553164000,1460554487706
570e4b0ac1808103a278aef7,56d609d1c180811310e52b92,Cable News Devotes 30 Seconds to Mass Arrests Protesting Political Corruption - The Intercept,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG6PiigJ9ehq5KHuipRX23N1dI7mQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779082453917&ei=B0sOV6iQEtav3wGXpZmICg&url=https://theintercept.com/2016/04/12/democracy-spring-media-coverage/,1460480021000,1460554506568
570e4cefc1808103a278c6ed,56e71c0bc180817118d3c974,Why are world powers unable to stop Boko Haram? - CBS News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE61znLOtZP3rWuEQ3_6Of5DfxeQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779082389760&ei=7kwOV_CSM8LA3gHB2LOgCA&url=http://www.cbsnews.com/news/why-are-world-powers-unable-to-stop-boko-haram/,1460516580000,1460554991163
570e6556c1808109b83187f6,56d609d1c180811310e52b95,"Strong Earthquake Strikes Myanmar, Felt in India",http://abcnews.go.com/International/wireStory/strong-earthquake-strikes-myanmar-felt-india-38361651,1460560013000,1460561238458
570e6561c1808109b8318893,56d609d1c180811310e52b97,"Rome Journal: 50 Years in a Cab: A Long, Winding Trip for One Driver, and His City",http://rss.nytimes.com/c/34625/f/642565/s/4eea22d2/sc/13/l/0L0Snytimes0N0C20A160C0A40C140Cworld0Ceurope0Citaly0Erome0Etaxi0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,1460554226000,1460561249161
570e76f7c1808109b831aca4,56d609d1c180811310e52b8d,Macaulay Honors the CUNY Filmmakers,http://feeds.huffingtonpost.com/c/35496/f/677045/s/4eeafe3f/sc/35/l/0L0Shuffingtonpost0N0Cthe0Ecuny0Efilm0Efestival0Eat0Emacaulay0Ehonors0Ecollege0Cmacaulay0Ehonors0Ethe0Ecuny0Ib0I96822660Bhtml/story01.htm,1460564109000,1460565751216
570e8902c1808109b831d140,56d609d1c180811310e52b8a,Trailblazing in the Chinese LGBT community,http://www.bbc.co.uk/news/world-asia-china-36038311#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa,1460566619000,1460570370715
570eabb8c1808109b83219d8,56d609d1c180811310e52b85,Black Keys would like to forget about this year's Rock and Roll Hall of Fame ceremony,http://www.latimes.com/la-et-ms-black-keys-rock-hall-recant-20160413-story.html,1460552940000,1460579256405
570eabd7c1808109b8321a38,56d609d1c180811310e52b87,Family lawyer says Will Smith's shooter 'showed no remorse',http://feeds.washingtonpost.com/c/34656/f/645348/s/4eebc843/sc/28/l/0M0Swashingtonpost0N0Cnews0Cearly0Elead0Cwp0C20A160C0A40C130Cfamily0Elawyer0Esays0Ewill0Esmiths0Eshooter0Eshowed0Eno0Eremorse0C/story01.htm,1460575824000,1460579287610
570eabdfc1808109b8321c96,56d609d1c180811310e52b8c,This browser plug-in lets you have a virtual Netflix watch party,http://qz.com/661173/this-browser-plug-in-lets-you-have-a-virtual-netflix-watch-party/,1460577605000,1460579295887
570ebcd8c1808109b8323e40,56d609d1c180811310e52b85,Last chance to see Ruben Ochoa's latest twist on his urban landscape obsession: Giving rust new life,http://www.latimes.com/la-et-cam-last-chance-ruben-ochoa-susanne-vielmetter-20160412-column.html,1460554860000,1460583640665
570ebce4c1808109b8323eaf,56d609d1c180811310e52b87,Donald Trump hires veteran GOP operative Rick Wiley,http://feeds.washingtonpost.com/c/34656/f/645348/s/4eec20c5/sc/7/l/0M0Swashingtonpost0N0Cpolitics0Cdonald0Etrump0Ehires0Eveteran0Egop0Eoperative0Erick0Ewiley0C20A160C0A40C130C5b8ff22a0E0A1af0E11e60E9d360E33d198ea26c50Istory0Bhtml/story01.htm,1460579525000,1460583652879
570ece47c1808109b8326433,56d609d1c180811310e52b8b,Delegate Says She'll Vote Hillary Over Donald...,http://feedproxy.google.com/~r/DrudgeReportFeed/~3/mOqXdOGzzg0/,1460587866000,1460588103691
570ece59c1808109b83266dd,56d609d1c180811310e52b99,Stalking Poachers With High-Tech Cameras And Old-Fashioned Smarts,http://www.npr.org/sections/goatsandsoda/2016/04/13/474110188/stalking-poachers-with-high-tech-cameras-and-old-fashioned-smarts?utm_medium=RSS&utm_campaign=news,1460587718000,1460588121411
570ee0a2c1808109b8328a1d,56d609d1c180811310e52b8d,Support For GMOs Rises With Education Level,http://feeds.huffingtonpost.com/c/35496/f/677045/s/4eec95c1/sc/31/l/0L0Shuffingtonpost0N0C20A160C0A40C130Cgmo0Epoll0Eeducation0In0I96857880Bhtml/story01.htm,1460588067000,1460592802134
57100369c1808128a22d7882,56d609d1c180811310e52b7e,Obama gets 1st look at 'Thrones',http://www.cnn.com/2016/04/14/politics/game-of-thrones-barack-obama-first-look/index.html?eref=rss_topstories,1460639636000,1460667241947
57100372c1808128a22d78f2,56d609d1c180811310e52b85,"Universal touts 'The Girl on the Train,' 'Warcraft' and 'Jason Bourne'",http://www.latimes.com/entertainment/movies/moviesnow/la-et-cinemacon-2016-universal-unveils-the-girl-on-the-train-20160414-story.html,1460641620000,1460667250775
57100373c1808128a22d790a,56d609d1c180811310e52b85,Throwback Thursday: Vintage villa in Los Feliz has a deep talent pool in its history,http://www.latimes.com/la-fi-hotprop-throwback-olivia-wilde-20160414-story.html,1460636220000,1460667251554
571003b2c1808128a22d7a02,56d609d1c180811310e52b8a,More jail time for top jihad recruiter,http://www.bbc.co.uk/news/world-europe-36042877#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa,1460661469000,1460667314100
571003c7c1808128a22d7a5f,56d609d1c180811310e52b8c,Why Western attempts to understand Muslims so often end up reinforcing stereotypes,http://qz.com/660765/why-western-attempts-to-understand-muslims-so-often-end-up-reinforcing-stereotypes/,1460652335000,1460667335682
571003cec1808128a22d7b9d,56d609d1c180811310e52b91,"No service tax on passport, driving licence",http://timesofindia.indiatimes.com/business/india-business/No-service-tax-on-passport-driving-licence/articleshow/51834171.cms,1460666715000,1460667342101
57100401c1808128a22d7c92,56d609d1c180811310e52b9a,House Speaker Ryan backs continued aid to Egypt,http://feeds.reuters.com/~r/reuters/topNews/~3/Hi8ywGiMEBI/story01.htm,1460643528000,1460667393778
57101697c1808128a22da021,56d609d1c180811310e52b87,Case against former D.C. mayor Gray stalled over witness credibility issue,https://www.washingtonpost.com/local/public-safety/case-against-ex-dc-mayor-gray-stalled-over-claims-key-witness-had-credibility-issue/2016/04/14/1f20553e-018f-11e6-9203-7b8670959b88_story.html,,1460672151593
5710169ec1808128a22da267,56d609d1c180811310e52b8d,I Have a Favorite Child and I'm Not Ashamed to Admit It,http://feeds.huffingtonpost.com/c/35496/f/677045/s/4ef2fd5d/sc/38/l/0L0Shuffingtonpost0N0Caaronica0Ecole0Ci0Ehave0Ea0Efavorite0Echild0Ea0I10Ib0I96944940Bhtml/story01.htm,1460670142000,1460672158180
571028bec1808128a22dc40f,56d609d1c180811310e52b7e,Sanders: 'Whore' comment wrong,http://www.cnn.com/2016/04/14/politics/bernie-sanders-paul-song-democratic-whore/index.html?eref=rss_topstories,1460658556000,1460676798319
57103a0ac1808128a22de89a,56d609d1c180811310e52b84,Board recommends parole for Charles Manson follower Leslie Van Houten - Los Angeles Times,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGXzgslDNX4mAnHefCurEn3R5Q9aw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779084643028&ei=CDoQV-iSJpfT3gHJm5ywBQ&url=http://www.latimes.com/local/lanow/la-me-ln-charles-manson-follower-leslie-van-houten-seeks-parole-for-1969-slaying-20160413-story.html,1460674233000,1460681226786
57103a27c1808128a22decdf,56d609d1c180811310e52b95,Protesters Amass Outside NYC Hotel Hosting Republican Gala,http://abcnews.go.com/Politics/protesters-amass-york-city-hotel-hosting-republican-gala/story?id=38410589,1460680869000,1460681255200
57104b45c1808128a22e0915,56d609d1c180811310e52b7e,"Asked about West Bank, Trump punts",http://www.cnn.com/2016/04/14/politics/donald-trump-west-bank/index.html?eref=rss_topstories,1460670916000,1460685637164
57104b5bc1808128a22e0dbb,56d609d1c180811310e52b92,Calif. couple charged with molesting at least 10 children - Fox News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHov0soYWKfvS2T0APlGeHmjinCxQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779084272296&ei=WEsQV9ivLMPE3QHMub24Dg&url=http://www.foxnews.com/us/2016/04/14/calif-couple-charged-with-molesting-at-least-10-children.html,1460666850000,1460685659835
57104d1ac1808128a22e241e,56e71c0bc180817118d3c966,California Appeals Court Reverses Decision to Overturn Teacher Tenure Rules - New York Times,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGlEQBrLc_vlqwmRDa3LpXjVe4vjQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779085075907&ei=5EwQV5jZM43K3gH-yZ7ADg&url=http://www.nytimes.com/2016/04/15/us/californiaappealscourt-reverses-decision-to-overturn-teacher-tenure-rules.html,1460681262000,1460686106713
57105c81c1808128a22e2ddb,56d609d1c180811310e52b8d,"A Stowaway, a Black Sheep, and a Wedding",http://feeds.huffingtonpost.com/c/35496/f/677045/s/4ef3ca7d/sc/26/l/0L0Shuffingtonpost0N0Cjanet0Ebertolus0Ca0Estowaway0Ea0Eblack0Esheep0E0Ib0I96966540Bhtml/story01.htm,1460688518000,1460690049646
57107f2dc1808128a22e6f90,56d609d1c180811310e52b92,Calif. panel recommends parole for Manson follower Leslie Van Houten - CBS News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH0VtihqERPXsKsSlrkXkRIix4P9Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779084643028&ei=Kn8QV9jQIYXr3QHKybb4BA&url=http://www.cbsnews.com/news/calif-panel-recommends-parole-for-former-manson-family-member-leslie-van-houten/,1460677980000,1460698925082
57107f2dc1808128a22e6f94,56d609d1c180811310e52b92,butterfly migration mystery solved - BBC News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHZL7kX7Hk_EXEVD1IXWPKEf9feLg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779085039669&ei=Kn8QV9jQIYXr3QHKybb4BA&url=http://www.bbc.com/news/science-environment-36046746,1460669904000,1460698925847
571080e1c1808128a22e8343,56e71c0bc180817118d3c966,Justin Trudeau Seeks to Legalize Assisted Suicide in Canada - New York Times,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGQz31nxm20jUSqZqfJ6Ig6i8EUqw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779083509639&ei=VoAQV7DONMnJ3gHz0q-QBA&url=http://www.nytimes.com/2016/04/15/world/americas/canadian-prime-minister-seeks-to-legalize-physician-assistedsuicide.html,1460680166000,1460699361902
57109058c1808128a22e8da3,56d609d1c180811310e52b8d,Bernie Sanders Suspends Staffer For Being As Tough On Israel As He Is,http://feeds.huffingtonpost.com/c/35496/f/677045/s/4ef4878e/sc/7/l/0L0Shuffingtonpost0N0C20A160C0A40C150Cbernie0Esanders0Esimone0Ezimmerman0In0I96984360Bhtml/story01.htm,1460699043000,1460703320983
5710a362c1808128a22ec0e4,56e71c0bc180817118d3c974,Authorities Drop Battery Charges Against Trump Campaign Manager Corey Lewandowski - NBCNews.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEMlDtKrpURtVo3CWLUFc_BGj9kCA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779083910176&ei=X6MQV4DTDoTd3AHDoJjIAw&url=http://www.nbcnews.com/news/us-news/authorities-drop-battery-charges-against-trump-campaign-manager-corey-lewandowski-n556051,1460655676000,1460708194728
5710b2c3c1808128a22ecc98,56d609d1c180811310e52b92,"Iranian general defies sanctions once again, travels back to Moscow - Fox News",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEI2u2OAMHqQ8x776TyFcj2LRKPqA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779085464218&ei=wLIQV5i8E8rG3gGf8InoDw&url=http://www.foxnews.com/world/2016/04/14/iranian-general-defies-sanctions-once-again-travels-back-to-moscow.html,1460685423000,1460712131916
5710b2c5c1808128a22ecca1,56d609d1c180811310e52b94,Capitol Report: Here’s who Ted Cruz could pick as a running mate,http://www.marketwatch.com/news/story.asp?guid=%7B2C5CD2CE-024B-11E6-A6DF-2BDA8E98F1CF%7D&siteid=rss&rss=1,1460654022000,1460712133458
5710c5b7c1808128a22f01fc,56e71c0bc180817118d3c974,China GDP: Economy slows to 6.7% in first quarter - BBC News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFlGYIi42cGLPeFfKFnNK-y0S-Tdw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779085553573&ei=tMUQV9j6E4qP3AGNhYnYDw&url=http://www.bbc.com/news/business-36051327,1460691315000,1460716983852
5710d536c1808128a22f0ce1,56d609d1c180811310e52b8d,6 Secrets Of Childhood Sweethearts Who Stay Together Forever,http://feeds.huffingtonpost.com/c/35496/f/677045/s/4ef6925f/sc/26/l/0L0Shuffingtonpost0N0C20A160C0A40C0A60Cthe0Esecrets0Eof0Echildhood0Esweethearts0Ewho0Estay0Etogether0Eforever0In0I970A0A3960Bhtml/story01.htm,1460718760000,1460720950375
5710d537c1808128a22f0d20,56d609d1c180811310e52b8e,Painting found in attic worth $136 million?,http://www.cnn.com/2016/04/13/europe/treasured-french-painting-recovered/index.html?eref=rss_world,1460599829000,1460720951325
5710d704c1808128a22f2439,56e71c0bc180817118d3c974,"Iranian general defies sanctions once again, travels back to Moscow - Fox News",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEI2u2OAMHqQ8x776TyFcj2LRKPqA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779085464218&ei=ANcQV4iPCNOY3QH-qanYBQ&url=http://www.foxnews.com/world/2016/04/14/iranian-general-defies-sanctions-once-again-travels-back-to-moscow.html,1460685423000,1460721412613
5710e687c1808128a22f2f30,56d609d1c180811310e52b8b,Smart mattress lets you know if partner cheating...,http://feedproxy.google.com/~r/DrudgeReportFeed/~3/pvL3LC5VloI/,1460725207000,1460725383364
5710e696c1808128a22f3133,56d609d1c180811310e52b96,Avatar movie to get fifth instalment,http://www.bbc.co.uk/news/entertainment-arts-36052818#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa,1460710786000,1460725398803
5710e698c1808128a22f319f,56d609d1c180811310e52b98,DailyChatter: Slow growth in China spurs crackdown,http://rssfeeds.usatoday.com/~/149285314/0/usatoday-newstopstories~DailyChatter-Slow-growth-in-China-spurs-crackdown/,1460707017000,1460725400289
